"service_id","date","exception_type"
"GO201_169999469","20160809","1"
"GO201_169999469","20160527","1"
"GO201_169999469","20160725","1"
"GO201_169999469","20160812","1"
"GO201_169999469","20160616","1"
"GO201_169999469","20160705","1"
"GO201_169999469","20160608","1"
"GO201_169999469","20160810","1"
"GO201_169999469","20160614","1"
"GO201_169999469","20160708","1"
"GO201_169999469","20160825","1"
"GO201_169999469","20160607","1"
"GO201_169999469","20160707","1"
"GO201_169999469","20160823","1"
"GO201_169999469","20160829","1"
"GO201_169999469","20160901","1"
"GO201_169999469","20160831","1"
"GO201_169999469","20160826","1"
"GO201_169999469","20160701","1"
"GO201_169999469","20160902","1"
"GO201_169999469","20160531","1"
"GO201_169999469","20160615","1"
"GO201_169999469","20160729","1"
"GO201_169999469","20160727","1"
"GO201_169999469","20160819","1"
"GO201_169999469","20160830","1"
"GO201_169999400","20160813","1"
"GO201_169999400","20160609","1"
"GO201_169999400","20160901","1"
"GO201_169999400","20160830","1"
"GO201_169999400","20160730","1"
"GO201_169999400","20160902","1"
"GO201_169999400","20160903","1"
"GO201_169999400","20160616","1"
"GO201_169999400","20160905","1"
"GO201_169999400","20160904","1"
"GO201_169999400","20160731","1"
"GO201_169999400","20160530","1"
"GO201_169999400","20160529","1"
"GO201_169999400","20160708","1"
"GO201_169999400","20160701","1"
"GO201_169999400","20160831","1"
"GO201_169999400","20160828","1"
"GO201_169999400","20160615","1"
"GO201_169999400","20160528","1"
"GO201_169999400","20160829","1"
"GO201_169999400","20160601","1"
"GO201_169999400","20160622","1"
"GO201_169999400","20160726","1"
"GO201_169999400","20160827","1"
"GO201_169999400","20160627","1"
"GO201_169999400","20160803","1"
"GO201_169999400","20160618","1"
"GO201_169999400","20160617","1"
"GO201_169999400","20160814","1"
"GO201_169999400","20160728","1"
"GO201_169999400","20160709","1"
"GO201_169999400","20160626","1"
"GO201_169999400","20160619","1"
"GO201_169999400","20160820","1"
"GO201_169999400","20160810","1"
"GO201_169999400","20160727","1"
"GO201_169999400","20160706","1"
"GO201_169999400","20160710","1"
"GO201_169999400","20160608","1"
"GO201_169999400","20160703","1"
"GO201_169999400","20160802","1"
"GO201_169999362","20160708","1"
"GO201_169999362","20160901","1"
"GO201_169999362","20160819","1"
"GO201_169999362","20160829","1"
"GO201_169999362","20160902","1"
"GO201_169999362","20160614","1"
"GO201_169999362","20160729","1"
"GO201_169999362","20160608","1"
"GO201_169999362","20160630","1"
"GO201_169999362","20160809","1"
"GO201_169999362","20160705","1"
"GO201_169999362","20160824","1"
"GO201_169999362","20160823","1"
"GO201_169999362","20160826","1"
"GO201_169999362","20160615","1"
"GO201_169999362","20160830","1"
"GO201_169999362","20160725","1"
"GO201_169999362","20160607","1"
"GO201_169999362","20160531","1"
"GO201_169999362","20160812","1"
"GO201_169999362","20160616","1"
"GO201_169999362","20160726","1"
"GO201_169999362","20160707","1"
"GO201_169999362","20160831","1"
"GO201_169999362","20160810","1"
"GO201_169999362","20160701","1"
"GO201_169999362","20160527","1"
"GO201_169999362","20160617","1"
"GO201_169999362","20160802","1"
"GO201_169999362","20160825","1"
"GO201_169999362","20160727","1"
"GO201_169999362","20160801","1"
"GO201_169999362","20160621","1"
"GO201_1699996469","20160626","1"
"GO201_1699996469","20160828","1"
"GO201_1699996469","20160618","1"
"GO201_1699996469","20160528","1"
"GO201_1699996469","20160702","1"
"GO201_1699996469","20160730","1"
"GO201_1699996469","20160814","1"
"GO201_1699996469","20160704","1"
"GO201_1699996469","20160813","1"
"GO201_1699996469","20160625","1"
"GO201_1699996469","20160529","1"
"GO201_1699996469","20160827","1"
"GO201_1699996469","20160710","1"
"GO201_1699996469","20160709","1"
"GO201_1699996469","20160904","1"
"GO201_1699996469","20160903","1"
"GO201_1699996469","20160619","1"
"GO201_1699996469","20160530","1"
"GO201_1699996469","20160731","1"
"GO201_1699996469","20160905","1"
"GO201_1699996469","20160703","1"
"GO201_1699996476","20160702","1"
"GO201_1699996476","20160827","1"
"GO201_1699996476","20160530","1"
"GO201_1699996476","20160828","1"
"GO201_1699996476","20160703","1"
"GO201_1699996476","20160731","1"
"GO201_1699996476","20160710","1"
"GO201_1699996476","20160625","1"
"GO201_1699996476","20160904","1"
"GO201_1699996476","20160813","1"
"GO201_1699996476","20160709","1"
"GO201_1699996476","20160903","1"
"GO201_1699996476","20160905","1"
"GO201_1699996476","20160704","1"
"GO201_1699996476","20160618","1"
"GO201_1699996476","20160626","1"
"GO201_1699996476","20160814","1"
"GO201_1699996476","20160528","1"
"GO201_1699996476","20160730","1"
"GO201_1699996476","20160529","1"
"GO201_1699996476","20160619","1"
"GO201_1699996400","20160619","1"
"GO201_1699996400","20160827","1"
"GO201_1699996400","20160803","1"
"GO201_1699996400","20160810","1"
"GO201_1699996400","20160814","1"
"GO201_1699996400","20160710","1"
"GO201_1699996400","20160813","1"
"GO201_1699996400","20160529","1"
"GO201_1699996400","20160701","1"
"GO201_1699996400","20160709","1"
"GO201_1699996400","20160831","1"
"GO201_1699996400","20160617","1"
"GO201_1699996400","20160726","1"
"GO201_1699996400","20160609","1"
"GO201_1699996400","20160626","1"
"GO201_1699996400","20160601","1"
"GO201_1699996400","20160615","1"
"GO201_1699996400","20160616","1"
"GO201_1699996400","20160708","1"
"GO201_1699996400","20160903","1"
"GO201_1699996400","20160905","1"
"GO201_1699996400","20160828","1"
"GO201_1699996400","20160622","1"
"GO201_1699996400","20160830","1"
"GO201_1699996400","20160901","1"
"GO201_1699996400","20160730","1"
"GO201_1699996400","20160703","1"
"GO201_1699996400","20160727","1"
"GO201_1699996400","20160902","1"
"GO201_1699996400","20160731","1"
"GO201_1699996400","20160829","1"
"GO201_1699996400","20160618","1"
"GO201_1699996400","20160627","1"
"GO201_1699996400","20160904","1"
"GO201_1699996400","20160706","1"
"GO201_1699996400","20160530","1"
"GO201_1699996400","20160802","1"
"GO201_1699996400","20160820","1"
"GO201_1699996400","20160608","1"
"GO201_1699996400","20160728","1"
"GO201_1699996400","20160528","1"
"GO201_1699996466","20160530","1"
"GO201_1699996466","20160704","1"
"GO201_1699996466","20160828","1"
"GO201_1699996466","20160619","1"
"GO201_1699996466","20160813","1"
"GO201_1699996466","20160529","1"
"GO201_1699996466","20160625","1"
"GO201_1699996466","20160626","1"
"GO201_1699996466","20160903","1"
"GO201_1699996466","20160904","1"
"GO201_1699996466","20160710","1"
"GO201_1699996466","20160731","1"
"GO201_1699996466","20160905","1"
"GO201_1699996466","20160528","1"
"GO201_1699996466","20160618","1"
"GO201_1699996466","20160709","1"
"GO201_1699996466","20160730","1"
"GO201_1699996466","20160827","1"
"GO201_1699996466","20160703","1"
"GO201_1699996466","20160814","1"
"GO201_1699996466","20160702","1"
"GO201_1699996457","20160619","1"
"GO201_1699996457","20160704","1"
"GO201_1699996457","20160731","1"
"GO201_1699996457","20160903","1"
"GO201_1699996457","20160827","1"
"GO201_1699996457","20160828","1"
"GO201_1699996457","20160814","1"
"GO201_1699996457","20160904","1"
"GO201_1699996457","20160905","1"
"GO201_1699996457","20160710","1"
"GO201_1699996457","20160530","1"
"GO201_1699996457","20160703","1"
"GO201_1699996428","20160703","1"
"GO201_1699996428","20160827","1"
"GO201_1699996428","20160710","1"
"GO201_1699996428","20160904","1"
"GO201_1699996428","20160619","1"
"GO201_1699996428","20160828","1"
"GO201_1699996428","20160530","1"
"GO201_1699996428","20160704","1"
"GO201_1699996428","20160814","1"
"GO201_1699996428","20160905","1"
"GO201_1699996428","20160903","1"
"GO201_1699996428","20160731","1"
"GO201_1699996473","20160528","1"
"GO201_1699996473","20160828","1"
"GO201_1699996473","20160626","1"
"GO201_1699996473","20160529","1"
"GO201_1699996473","20160814","1"
"GO201_1699996473","20160730","1"
"GO201_1699996473","20160709","1"
"GO201_1699996473","20160618","1"
"GO201_1699996473","20160530","1"
"GO201_1699996473","20160904","1"
"GO201_1699996473","20160710","1"
"GO201_1699996473","20160702","1"
"GO201_1699996473","20160619","1"
"GO201_1699996473","20160703","1"
"GO201_1699996473","20160731","1"
"GO201_1699996473","20160704","1"
"GO201_1699996473","20160827","1"
"GO201_1699996473","20160905","1"
"GO201_1699996473","20160813","1"
"GO201_1699996473","20160903","1"
"GO201_1699996473","20160625","1"
"GO201_1699996470","20160618","1"
"GO201_1699996470","20160813","1"
"GO201_1699996470","20160730","1"
"GO201_1699996470","20160828","1"
"GO201_1699996470","20160704","1"
"GO201_1699996470","20160710","1"
"GO201_1699996470","20160530","1"
"GO201_1699996470","20160814","1"
"GO201_1699996470","20160903","1"
"GO201_1699996470","20160827","1"
"GO201_1699996470","20160626","1"
"GO201_1699996470","20160702","1"
"GO201_1699996470","20160528","1"
"GO201_1699996470","20160905","1"
"GO201_1699996470","20160619","1"
"GO201_1699996470","20160529","1"
"GO201_1699996470","20160625","1"
"GO201_1699996470","20160904","1"
"GO201_1699996470","20160703","1"
"GO201_1699996470","20160709","1"
"GO201_1699996470","20160731","1"
"GO201_169999455","20160830","1"
"GO201_169999455","20160811","1"
"GO201_169999455","20160728","1"
"GO201_169999455","20160706","1"
"GO201_169999455","20160824","1"
"GO201_169999455","20160826","1"
"GO201_169999455","20160823","1"
"GO201_169999455","20160601","1"
"GO201_169999455","20160607","1"
"GO201_169999455","20160902","1"
"GO201_169999455","20160608","1"
"GO201_169999455","20160819","1"
"GO201_169999455","20160726","1"
"GO201_169999455","20160825","1"
"GO201_169999455","20160831","1"
"GO201_169999455","20160901","1"
"GO201_169999455","20160622","1"
"GO201_169999455","20160829","1"
"GO201_169999457","20160824","1"
"GO201_169999457","20160901","1"
"GO201_169999457","20160616","1"
"GO201_169999457","20160802","1"
"GO201_169999457","20160825","1"
"GO201_169999457","20160630","1"
"GO201_169999457","20160812","1"
"GO201_169999457","20160729","1"
"GO201_169999457","20160831","1"
"GO201_169999457","20160622","1"
"GO201_169999457","20160902","1"
"GO201_169999457","20160615","1"
"GO201_169999457","20160823","1"
"GO201_169999457","20160725","1"
"GO201_169999457","20160617","1"
"GO201_169999457","20160727","1"
"GO201_169999457","20160707","1"
"GO201_169999457","20160607","1"
"GO201_169999457","20160708","1"
"GO201_169999457","20160829","1"
"GO201_169999457","20160701","1"
"GO201_169999457","20160810","1"
"GO201_169999457","20160621","1"
"GO201_169999457","20160830","1"
"GO201_169999457","20160728","1"
"GO201_169999457","20160531","1"
"GO201_169999457","20160601","1"
"GO201_169999457","20160826","1"
"GO201_169999457","20160706","1"
"GO201_169999457","20160705","1"
"GO201_169999457","20160614","1"
"GO201_169999457","20160801","1"
"GO201_169999457","20160726","1"
"GO201_169999457","20160608","1"
"GO201_169999457","20160811","1"
"GO201_169999457","20160819","1"
"GO201_169999457","20160809","1"
"GO201_169999457","20160527","1"
"GO201_169999464","20160729","1"
"GO201_169999464","20160901","1"
"GO201_169999464","20160701","1"
"GO201_169999464","20160527","1"
"GO201_169999464","20160812","1"
"GO201_169999464","20160802","1"
"GO201_169999464","20160725","1"
"GO201_169999464","20160810","1"
"GO201_169999464","20160531","1"
"GO201_169999464","20160819","1"
"GO201_169999464","20160801","1"
"GO201_169999464","20160616","1"
"GO201_169999464","20160831","1"
"GO201_169999464","20160809","1"
"GO201_169999464","20160829","1"
"GO201_169999464","20160830","1"
"GO201_169999464","20160630","1"
"GO201_169999464","20160824","1"
"GO201_169999464","20160705","1"
"GO201_169999464","20160614","1"
"GO201_169999464","20160615","1"
"GO201_169999464","20160902","1"
"GO201_169999464","20160708","1"
"GO201_169999464","20160607","1"
"GO201_169999464","20160617","1"
"GO201_169999464","20160825","1"
"GO201_169999464","20160726","1"
"GO201_169999464","20160826","1"
"GO201_169999464","20160823","1"
"GO201_169999464","20160727","1"
"GO201_169999464","20160608","1"
"GO201_169999464","20160707","1"
"GO201_169999464","20160621","1"
"GO201_169999366","20160826","1"
"GO201_169999366","20160809","1"
"GO201_169999366","20160812","1"
"GO201_169999366","20160901","1"
"GO201_169999366","20160725","1"
"GO201_169999366","20160630","1"
"GO201_169999366","20160621","1"
"GO201_169999366","20160801","1"
"GO201_169999366","20160902","1"
"GO201_169999366","20160802","1"
"GO201_169999366","20160617","1"
"GO201_169999366","20160608","1"
"GO201_169999366","20160829","1"
"GO201_169999366","20160727","1"
"GO201_169999366","20160616","1"
"GO201_169999366","20160819","1"
"GO201_169999366","20160830","1"
"GO201_169999366","20160701","1"
"GO201_169999366","20160527","1"
"GO201_169999366","20160823","1"
"GO201_169999366","20160810","1"
"GO201_169999366","20160726","1"
"GO201_169999366","20160707","1"
"GO201_169999366","20160705","1"
"GO201_169999366","20160615","1"
"GO201_169999366","20160825","1"
"GO201_169999366","20160531","1"
"GO201_169999366","20160708","1"
"GO201_169999366","20160614","1"
"GO201_169999366","20160607","1"
"GO201_169999366","20160831","1"
"GO201_169999366","20160729","1"
"GO201_169999366","20160824","1"
"GO201_169999353","20160727","1"
"GO201_169999353","20160607","1"
"GO201_169999353","20160617","1"
"GO201_169999353","20160725","1"
"GO201_169999353","20160531","1"
"GO201_169999353","20160614","1"
"GO201_169999353","20160830","1"
"GO201_169999353","20160621","1"
"GO201_169999353","20160823","1"
"GO201_169999353","20160826","1"
"GO201_169999353","20160819","1"
"GO201_169999353","20160801","1"
"GO201_169999353","20160829","1"
"GO201_169999353","20160729","1"
"GO201_169999353","20160812","1"
"GO201_169999353","20160726","1"
"GO201_169999353","20160810","1"
"GO201_169999353","20160630","1"
"GO201_169999353","20160615","1"
"GO201_169999353","20160707","1"
"GO201_169999353","20160708","1"
"GO201_169999353","20160824","1"
"GO201_169999353","20160901","1"
"GO201_169999353","20160902","1"
"GO201_169999353","20160802","1"
"GO201_169999353","20160527","1"
"GO201_169999353","20160705","1"
"GO201_169999353","20160825","1"
"GO201_169999353","20160701","1"
"GO201_169999353","20160616","1"
"GO201_169999353","20160608","1"
"GO201_169999353","20160809","1"
"GO201_169999353","20160831","1"
"GO201_1699996482","20160827","1"
"GO201_1699996482","20160904","1"
"GO201_1699996482","20160618","1"
"GO201_1699996482","20160529","1"
"GO201_1699996482","20160528","1"
"GO201_1699996482","20160730","1"
"GO201_1699996482","20160709","1"
"GO201_1699996482","20160626","1"
"GO201_1699996482","20160905","1"
"GO201_1699996482","20160813","1"
"GO201_1699996482","20160903","1"
"GO201_1699996482","20160702","1"
"GO201_1699996482","20160625","1"
"GO201_1699996429","20160710","1"
"GO201_1699996429","20160903","1"
"GO201_1699996429","20160619","1"
"GO201_1699996429","20160828","1"
"GO201_1699996429","20160731","1"
"GO201_1699996429","20160905","1"
"GO201_1699996429","20160814","1"
"GO201_1699996429","20160704","1"
"GO201_1699996429","20160904","1"
"GO201_1699996429","20160530","1"
"GO201_1699996429","20160827","1"
"GO201_1699996429","20160703","1"
"GO201_1699996453","20160731","1"
"GO201_1699996453","20160530","1"
"GO201_1699996453","20160905","1"
"GO201_1699996453","20160904","1"
"GO201_1699996453","20160710","1"
"GO201_1699996453","20160814","1"
"GO201_1699996453","20160619","1"
"GO201_1699996453","20160704","1"
"GO201_1699996453","20160903","1"
"GO201_1699996453","20160828","1"
"GO201_1699996453","20160827","1"
"GO201_1699996453","20160703","1"
"GO201_1699996454","20160731","1"
"GO201_1699996454","20160619","1"
"GO201_1699996454","20160827","1"
"GO201_1699996454","20160814","1"
"GO201_1699996454","20160710","1"
"GO201_1699996454","20160905","1"
"GO201_1699996454","20160530","1"
"GO201_1699996454","20160704","1"
"GO201_1699996454","20160703","1"
"GO201_1699996454","20160903","1"
"GO201_1699996454","20160828","1"
"GO201_1699996454","20160904","1"
"GO201_169999437","20160811","1"
"GO201_169999437","20160728","1"
"GO201_169999437","20160601","1"
"GO201_169999437","20160830","1"
"GO201_169999437","20160825","1"
"GO201_169999437","20160622","1"
"GO201_169999437","20160901","1"
"GO201_169999437","20160823","1"
"GO201_169999437","20160829","1"
"GO201_169999437","20160902","1"
"GO201_169999437","20160826","1"
"GO201_169999437","20160706","1"
"GO201_169999437","20160824","1"
"GO201_169999437","20160831","1"
"GO201_169999453","20160622","1"
"GO201_169999453","20160811","1"
"GO201_169999453","20160706","1"
"GO201_169999453","20160819","1"
"GO201_169999453","20160601","1"
"GO201_169999453","20160825","1"
"GO201_169999453","20160823","1"
"GO201_169999453","20160607","1"
"GO201_169999453","20160824","1"
"GO201_169999453","20160608","1"
"GO201_169999453","20160826","1"
"GO201_169999453","20160829","1"
"GO201_169999453","20160902","1"
"GO201_169999453","20160726","1"
"GO201_169999453","20160728","1"
"GO201_169999453","20160831","1"
"GO201_169999453","20160830","1"
"GO201_169999453","20160901","1"
"GO201_169999461","20160622","1"
"GO201_169999461","20160701","1"
"GO201_169999461","20160825","1"
"GO201_169999461","20160616","1"
"GO201_169999461","20160902","1"
"GO201_169999461","20160706","1"
"GO201_169999461","20160608","1"
"GO201_169999461","20160726","1"
"GO201_169999461","20160901","1"
"GO201_169999461","20160630","1"
"GO201_169999461","20160810","1"
"GO201_169999461","20160826","1"
"GO201_169999461","20160615","1"
"GO201_169999461","20160819","1"
"GO201_169999461","20160708","1"
"GO201_169999461","20160812","1"
"GO201_169999461","20160725","1"
"GO201_169999461","20160617","1"
"GO201_169999461","20160727","1"
"GO201_169999461","20160801","1"
"GO201_169999461","20160824","1"
"GO201_169999461","20160823","1"
"GO201_169999461","20160614","1"
"GO201_169999461","20160621","1"
"GO201_169999461","20160607","1"
"GO201_169999461","20160527","1"
"GO201_169999461","20160601","1"
"GO201_169999461","20160830","1"
"GO201_169999461","20160802","1"
"GO201_169999461","20160728","1"
"GO201_169999461","20160831","1"
"GO201_169999461","20160809","1"
"GO201_169999461","20160531","1"
"GO201_169999461","20160811","1"
"GO201_169999461","20160707","1"
"GO201_169999461","20160705","1"
"GO201_169999461","20160829","1"
"GO201_169999461","20160729","1"
"GO201_169999418","20160706","1"
"GO201_169999418","20160824","1"
"GO201_169999418","20160902","1"
"GO201_169999418","20160826","1"
"GO201_169999418","20160830","1"
"GO201_169999418","20160825","1"
"GO201_169999418","20160831","1"
"GO201_169999418","20160728","1"
"GO201_169999418","20160901","1"
"GO201_169999418","20160601","1"
"GO201_169999418","20160622","1"
"GO201_169999418","20160811","1"
"GO201_169999418","20160829","1"
"GO201_169999418","20160823","1"
"GO201_169999448","20160614","1"
"GO201_169999448","20160630","1"
"GO201_169999448","20160809","1"
"GO201_169999448","20160705","1"
"GO201_169999448","20160812","1"
"GO201_169999448","20160707","1"
"GO201_169999448","20160617","1"
"GO201_169999448","20160701","1"
"GO201_169999448","20160616","1"
"GO201_169999448","20160621","1"
"GO201_169999448","20160902","1"
"GO201_169999448","20160831","1"
"GO201_169999448","20160527","1"
"GO201_169999448","20160729","1"
"GO201_169999448","20160829","1"
"GO201_169999448","20160826","1"
"GO201_169999448","20160615","1"
"GO201_169999448","20160830","1"
"GO201_169999448","20160901","1"
"GO201_169999448","20160802","1"
"GO201_169999448","20160725","1"
"GO201_169999448","20160708","1"
"GO201_169999448","20160726","1"
"GO201_169999448","20160801","1"
"GO201_169999448","20160531","1"
"GO201_169999448","20160810","1"
"GO201_169999448","20160727","1"
"GO201_169999454","20160615","1"
"GO201_169999454","20160707","1"
"GO201_169999454","20160531","1"
"GO201_169999454","20160831","1"
"GO201_169999454","20160801","1"
"GO201_169999454","20160826","1"
"GO201_169999454","20160614","1"
"GO201_169999454","20160810","1"
"GO201_169999454","20160727","1"
"GO201_169999454","20160901","1"
"GO201_169999454","20160726","1"
"GO201_169999454","20160616","1"
"GO201_169999454","20160701","1"
"GO201_169999454","20160802","1"
"GO201_169999454","20160621","1"
"GO201_169999454","20160812","1"
"GO201_169999454","20160630","1"
"GO201_169999454","20160829","1"
"GO201_169999454","20160617","1"
"GO201_169999454","20160902","1"
"GO201_169999454","20160527","1"
"GO201_169999454","20160708","1"
"GO201_169999454","20160809","1"
"GO201_169999454","20160729","1"
"GO201_169999454","20160725","1"
"GO201_169999454","20160705","1"
"GO201_169999454","20160830","1"
"GO201_169999471","20160616","1"
"GO201_169999471","20160607","1"
"GO201_169999471","20160726","1"
"GO201_169999471","20160608","1"
"GO201_169999471","20160823","1"
"GO201_169999471","20160825","1"
"GO201_169999471","20160826","1"
"GO201_169999471","20160707","1"
"GO201_169999471","20160708","1"
"GO201_169999471","20160630","1"
"GO201_169999471","20160705","1"
"GO201_169999471","20160615","1"
"GO201_169999471","20160831","1"
"GO201_169999471","20160531","1"
"GO201_169999471","20160621","1"
"GO201_169999471","20160801","1"
"GO201_169999471","20160824","1"
"GO201_169999471","20160830","1"
"GO201_169999471","20160802","1"
"GO201_169999471","20160614","1"
"GO201_169999471","20160701","1"
"GO201_169999471","20160727","1"
"GO201_169999471","20160527","1"
"GO201_169999471","20160810","1"
"GO201_169999471","20160819","1"
"GO201_169999471","20160617","1"
"GO201_169999471","20160901","1"
"GO201_169999471","20160829","1"
"GO201_169999471","20160902","1"
"GO201_169999471","20160809","1"
"GO201_169999471","20160812","1"
"GO201_169999471","20160729","1"
"GO201_169999471","20160725","1"
"GO201_169999479","20160617","1"
"GO201_169999479","20160707","1"
"GO201_169999479","20160616","1"
"GO201_169999479","20160826","1"
"GO201_169999479","20160725","1"
"GO201_169999479","20160801","1"
"GO201_169999479","20160901","1"
"GO201_169999479","20160830","1"
"GO201_169999479","20160812","1"
"GO201_169999479","20160824","1"
"GO201_169999479","20160729","1"
"GO201_169999479","20160802","1"
"GO201_169999479","20160829","1"
"GO201_169999479","20160825","1"
"GO201_169999479","20160831","1"
"GO201_169999479","20160809","1"
"GO201_169999479","20160701","1"
"GO201_169999479","20160823","1"
"GO201_169999479","20160902","1"
"GO201_169999479","20160607","1"
"GO201_169999479","20160621","1"
"GO201_169999479","20160630","1"
"GO201_169999479","20160708","1"
"GO201_169999479","20160614","1"
"GO201_169999479","20160615","1"
"GO201_169999479","20160726","1"
"GO201_169999479","20160527","1"
"GO201_169999479","20160810","1"
"GO201_169999479","20160705","1"
"GO201_169999479","20160608","1"
"GO201_169999479","20160531","1"
"GO201_169999479","20160819","1"
"GO201_169999479","20160727","1"
"GO201_1699996484","20160730","1"
"GO201_1699996484","20160904","1"
"GO201_1699996484","20160529","1"
"GO201_1699996484","20160905","1"
"GO201_1699996484","20160626","1"
"GO201_1699996484","20160827","1"
"GO201_1699996484","20160618","1"
"GO201_1699996484","20160702","1"
"GO201_1699996484","20160528","1"
"GO201_1699996484","20160903","1"
"GO201_1699996484","20160625","1"
"GO201_1699996484","20160709","1"
"GO201_1699996484","20160813","1"
"GO201_1699996402","20160708","1"
"GO201_1699996402","20160703","1"
"GO201_1699996402","20160727","1"
"GO201_1699996402","20160728","1"
"GO201_1699996402","20160622","1"
"GO201_1699996402","20160810","1"
"GO201_1699996402","20160828","1"
"GO201_1699996402","20160830","1"
"GO201_1699996402","20160901","1"
"GO201_1699996402","20160609","1"
"GO201_1699996402","20160709","1"
"GO201_1699996402","20160706","1"
"GO201_1699996402","20160827","1"
"GO201_1699996402","20160902","1"
"GO201_1699996402","20160726","1"
"GO201_1699996402","20160829","1"
"GO201_1699996402","20160730","1"
"GO201_1699996402","20160626","1"
"GO201_1699996402","20160701","1"
"GO201_1699996402","20160831","1"
"GO201_1699996402","20160618","1"
"GO201_1699996402","20160813","1"
"GO201_1699996402","20160608","1"
"GO201_1699996402","20160615","1"
"GO201_1699996402","20160731","1"
"GO201_1699996402","20160710","1"
"GO201_1699996402","20160904","1"
"GO201_1699996402","20160616","1"
"GO201_1699996402","20160905","1"
"GO201_1699996402","20160820","1"
"GO201_1699996402","20160529","1"
"GO201_1699996402","20160617","1"
"GO201_1699996402","20160814","1"
"GO201_1699996402","20160619","1"
"GO201_1699996402","20160627","1"
"GO201_1699996402","20160803","1"
"GO201_1699996402","20160802","1"
"GO201_1699996402","20160601","1"
"GO201_1699996402","20160903","1"
"GO201_1699996402","20160530","1"
"GO201_1699996402","20160528","1"
"GO201_1699996423","20160530","1"
"GO201_1699996423","20160619","1"
"GO201_1699996423","20160704","1"
"GO201_1699996423","20160904","1"
"GO201_1699996423","20160703","1"
"GO201_1699996423","20160814","1"
"GO201_1699996423","20160731","1"
"GO201_1699996423","20160710","1"
"GO201_1699996423","20160903","1"
"GO201_1699996423","20160827","1"
"GO201_1699996423","20160828","1"
"GO201_1699996423","20160905","1"
"GO201_1699996475","20160619","1"
"GO201_1699996475","20160709","1"
"GO201_1699996475","20160731","1"
"GO201_1699996475","20160904","1"
"GO201_1699996475","20160903","1"
"GO201_1699996475","20160625","1"
"GO201_1699996475","20160702","1"
"GO201_1699996475","20160827","1"
"GO201_1699996475","20160905","1"
"GO201_1699996475","20160618","1"
"GO201_1699996475","20160730","1"
"GO201_1699996475","20160529","1"
"GO201_1699996475","20160704","1"
"GO201_1699996475","20160703","1"
"GO201_1699996475","20160626","1"
"GO201_1699996475","20160828","1"
"GO201_1699996475","20160813","1"
"GO201_1699996475","20160710","1"
"GO201_1699996475","20160530","1"
"GO201_1699996475","20160814","1"
"GO201_1699996475","20160528","1"
"GO201_1699996455","20160703","1"
"GO201_1699996455","20160905","1"
"GO201_1699996455","20160619","1"
"GO201_1699996455","20160710","1"
"GO201_1699996455","20160904","1"
"GO201_1699996455","20160828","1"
"GO201_1699996455","20160704","1"
"GO201_1699996455","20160530","1"
"GO201_1699996455","20160903","1"
"GO201_1699996455","20160827","1"
"GO201_1699996455","20160731","1"
"GO201_1699996455","20160814","1"
"GO201_1699996458","20160703","1"
"GO201_1699996458","20160814","1"
"GO201_1699996458","20160905","1"
"GO201_1699996458","20160731","1"
"GO201_1699996458","20160704","1"
"GO201_1699996458","20160904","1"
"GO201_1699996458","20160828","1"
"GO201_1699996458","20160903","1"
"GO201_1699996458","20160827","1"
"GO201_1699996458","20160619","1"
"GO201_1699996458","20160710","1"
"GO201_1699996458","20160530","1"
"GO201_169999434","20160824","1"
"GO201_169999434","20160728","1"
"GO201_169999434","20160829","1"
"GO201_169999434","20160901","1"
"GO201_169999434","20160811","1"
"GO201_169999434","20160601","1"
"GO201_169999434","20160831","1"
"GO201_169999434","20160902","1"
"GO201_169999434","20160726","1"
"GO201_169999434","20160823","1"
"GO201_169999434","20160622","1"
"GO201_169999434","20160830","1"
"GO201_169999434","20160706","1"
"GO201_169999434","20160825","1"
"GO201_169999434","20160826","1"
"GO201_169999441","20160824","1"
"GO201_169999441","20160622","1"
"GO201_169999441","20160829","1"
"GO201_169999441","20160902","1"
"GO201_169999441","20160728","1"
"GO201_169999441","20160826","1"
"GO201_169999441","20160823","1"
"GO201_169999441","20160811","1"
"GO201_169999441","20160901","1"
"GO201_169999441","20160706","1"
"GO201_169999441","20160830","1"
"GO201_169999441","20160831","1"
"GO201_169999441","20160825","1"
"GO201_169999441","20160601","1"
"GO201_169999474","20160902","1"
"GO201_169999474","20160831","1"
"GO201_169999474","20160607","1"
"GO201_169999474","20160819","1"
"GO201_169999474","20160630","1"
"GO201_169999474","20160801","1"
"GO201_169999474","20160621","1"
"GO201_169999474","20160617","1"
"GO201_169999474","20160809","1"
"GO201_169999474","20160802","1"
"GO201_169999474","20160727","1"
"GO201_169999474","20160614","1"
"GO201_169999474","20160726","1"
"GO201_169999474","20160729","1"
"GO201_169999474","20160708","1"
"GO201_169999474","20160812","1"
"GO201_169999474","20160531","1"
"GO201_169999474","20160810","1"
"GO201_169999474","20160830","1"
"GO201_169999474","20160705","1"
"GO201_169999474","20160615","1"
"GO201_169999474","20160616","1"
"GO201_169999474","20160725","1"
"GO201_169999474","20160608","1"
"GO201_169999474","20160829","1"
"GO201_169999474","20160527","1"
"GO201_169999474","20160701","1"
"GO201_169999474","20160826","1"
"GO201_169999474","20160901","1"
"GO201_169999474","20160707","1"
"GO201_169999481","20160607","1"
"GO201_169999481","20160830","1"
"GO201_169999481","20160831","1"
"GO201_169999481","20160826","1"
"GO201_169999481","20160819","1"
