"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"2","GO201_1673","GO201_166708","Hempstead","6708","0","50"
"2","GO201_1673","GO201_166709","Atlantic Terminal","6709","1","51"
"2","GO201_1673","GO201_166710","Hempstead","6710","0","50"
"2","GO201_1673","GO201_166711","Atlantic Terminal","6711","1","51"
"2","GO201_1673","GO201_166712","Hempstead","6712","0","50"
"2","GO201_1673","GO201_166713","Atlantic Terminal","6713","1","51"
"2","GO201_1673","GO201_166714","Hempstead","6714","0","50"
"2","GO201_1673","GO201_166716","Hempstead","6716","0","50"
"2","GO201_1673","GO201_166717","Atlantic Terminal","6717","1","51"
"2","GO201_1673","GO201_166718","Hempstead","6718","0","50"
"2","GO201_1673","GO201_166719","Atlantic Terminal","6719","1","51"
"2","GO201_1673","GO201_166721","Atlantic Terminal","6721","1","51"
"2","GO201_1673","GO201_166750","Hempstead","6750","0","50"
"2","GO201_1673","GO201_166751","Atlantic Terminal","6751","1","51"
"2","GO201_1673","GO201_166752","Hempstead","6752","0","50"
"2","GO201_1673","GO201_166753","Atlantic Terminal","6753","1","51"
"2","GO201_1673","GO201_166754","Hempstead","6754","0","50"
"2","GO201_1673","GO201_166755","Atlantic Terminal","6755","1","51"
"2","GO201_1673","GO201_166756","Hempstead","6756","0","50"
"2","GO201_1673","GO201_166757","Atlantic Terminal","6757","1","51"
"2","GO201_1673","GO201_166758","Hempstead","6758","0","50"
"2","GO201_1673","GO201_166759","Atlantic Terminal","6759","1","51"
"2","GO201_1673","GO201_166760","Hempstead","6760","0","50"
"2","GO201_1673","GO201_166761","Atlantic Terminal","6761","1","51"
"2","GO201_1673","GO201_166762","Hempstead","6762","0","50"
"2","GO201_1673","GO201_166763","Atlantic Terminal","6763","1","51"
"2","GO201_1673","GO201_166764","Hempstead","6764","0","50"
"2","GO201_1673","GO201_166765","Atlantic Terminal","6765","1","51"
"2","GO201_1673","GO201_166766","Hempstead","6766","0","50"
"2","GO201_1673","GO201_166767","Atlantic Terminal","6767","1","51"
"2","GO201_1673","GO201_166768","Hempstead","6768","0","50"
"2","GO201_1673","GO201_166769","Atlantic Terminal","6769","1","51"
"2","GO201_1673","GO201_166770","Hempstead","6770","0","50"
"2","GO201_1673","GO201_166771","Atlantic Terminal","6771","1","51"
"2","GO201_1673","GO201_166772","Hempstead","6772","0","50"
"2","GO201_1673","GO201_166773","Atlantic Terminal","6773","1","51"
"6","GO201_1673","GO201_166801","Jamaica","6801","1","56"
"6","GO201_1673","GO201_166802","Long Beach","6802","0","59"
"6","GO201_1673","GO201_166804","Long Beach","6804","0","167"
"6","GO201_1673","GO201_166805","Jamaica","6805","1","56"
"6","GO201_1673","GO201_166806","Long Beach","6806","0","57"
"6","GO201_1673","GO201_166807","Penn Station","6807","1","60"
"6","GO201_1673","GO201_166808","Long Beach","6808","0","57"
"6","GO201_1673","GO201_166809","Penn Station","6809","1","60"
"6","GO201_1673","GO201_166810","Long Beach","6810","0","57"
"6","GO201_1673","GO201_166812","Long Beach","6812","0","57"
"6","GO201_1673","GO201_166813","Penn Station","6813","1","60"
"6","GO201_1673","GO201_166814","Long Beach","6814","0","57"
"6","GO201_1673","GO201_166815","Penn Station","6815","1","60"
"6","GO201_1628","GO201_166816","Long Beach","6816","0","57"
"6","GO201_1673","GO201_166817","Penn Station","6817","1","60"
"6","GO201_1673","GO201_166818","Long Beach","6818","0","57"
"6","GO201_1673","GO201_166819","Penn Station","6819","1","60"
"6","GO201_1673","GO201_166820","Long Beach","6820","0","57"
"6","GO201_1673","GO201_166821","Penn Station","6821","1","60"
"6","GO201_1673","GO201_166850","Long Beach","6850","0","57"
"6","GO201_1673","GO201_166851","Penn Station","6851","1","60"
"6","GO201_1673","GO201_166852","Long Beach","6852","0","57"
"6","GO201_1673","GO201_166853","Penn Station","6853","1","60"
"6","GO201_1673","GO201_166854","Long Beach","6854","0","57"
"6","GO201_1673","GO201_166855","Penn Station","6855","1","60"
"6","GO201_1673","GO201_166856","Long Beach","6856","0","57"
"6","GO201_1673","GO201_166857","Penn Station","6857","1","60"
"6","GO201_1673","GO201_166858","Long Beach","6858","0","57"
"6","GO201_1673","GO201_166859","Penn Station","6859","1","60"
"6","GO201_1673","GO201_166860","Long Beach","6860","0","57"
"6","GO201_1628","GO201_166861","Penn Station","6861","1","60"
"6","GO201_1673","GO201_166862","Long Beach","6862","0","57"
"6","GO201_1673","GO201_166864","Long Beach","6864","0","57"
"6","GO201_1673","GO201_166865","Penn Station","6865","1","60"
"6","GO201_1673","GO201_166866","Long Beach","6866","0","57"
"6","GO201_1673","GO201_166867","Penn Station","6867","1","60"
"6","GO201_1673","GO201_166868","Long Beach","6868","0","57"
"6","GO201_1673","GO201_166869","Penn Station","6869","1","60"
"6","GO201_1673","GO201_166870","Long Beach","6870","0","57"
"6","GO201_1673","GO201_166871","Penn Station","6871","1","60"
"6","GO201_1673","GO201_166872","Long Beach","6872","0","57"
"6","GO201_1673","GO201_166875","Penn Station","6875","1","60"
"6","GO201_1673","GO201_166877","Penn Station","6877","1","60"
"6","GO201_1673","GO201_166879","Penn Station","6879","1","60"
"8","GO201_1673","GO201_166900","West Hempstead","6900","0","62"
"8","GO201_1655","GO201_166901","Valley Stream","6901","1","63"
"8","GO201_1673","GO201_166902","West Hempstead","6902","0","62"
"8","GO201_1655","GO201_166903","Valley Stream","6903","1","63"
"8","GO201_1673","GO201_166904","West Hempstead","6904","0","62"
"8","GO201_1655","GO201_166905","Valley Stream","6905","1","63"
"8","GO201_1673","GO201_166906","West Hempstead","6906","0","62"
"8","GO201_1655","GO201_166951","Valley Stream","6951","1","63"
"8","GO201_1673","GO201_166952","West Hempstead","6952","0","62"
"8","GO201_1655","GO201_166953","Valley Stream","6953","1","63"
"8","GO201_1673","GO201_166954","West Hempstead","6954","0","62"
"8","GO201_1655","GO201_166955","Valley Stream","6955","1","63"
"8","GO201_1673","GO201_166956","West Hempstead","6956","0","62"
"8","GO201_1655","GO201_166957","Valley Stream","6957","1","63"
"8","GO201_1673","GO201_166958","West Hempstead","6958","0","62"
"8","GO201_1655","GO201_166959","Valley Stream","6959","1","63"
"8","GO201_1673","GO201_166960","West Hempstead","6960","0","62"
"8","GO201_1655","GO201_166961","Valley Stream","6961","1","63"
"1","GO201_1628","GO201_167102","Freeport","7102","0","84"
"1","GO201_1628","GO201_167104","Freeport","7104","0","84"
"1","GO201_1628","GO201_167106","Freeport","7106","0","84"
"12","GO201_1686","GO201_167153","Penn Station","7153","1","168"
"1","GO201_1686","GO201_167155","Penn Station","7155","1","83"
"1","GO201_1628","GO201_167157","Penn Station","7157","1","83"
"12","GO201_1686","GO201_167359","Penn Station","7359","1","168"
"12","GO201_1673","GO201_167481","Atlantic Terminal","7481","1","169"
"10","GO201_1673","GO201_167601","Penn Station","7601","1","92"
"10","GO201_1673","GO201_167602","Huntington","7602","0","93"
"10","GO201_1673","GO201_167603","Penn Station","7603","1","92"
"10","GO201_1673","GO201_167604","Huntington","7604","0","93"
"10","GO201_1676","GO201_167605","Penn Station","7605","1","92"
"10","GO201_1673","GO201_167606","Huntington","7606","0","93"
"10","GO201_1673","GO201_167607","Penn Station","7607","1","92"
"10","GO201_1679","GO201_167608","Huntington","7608","0","93"
"10","GO201_1673","GO201_167609","Penn Station","7609","1","92"
"10","GO201_1673","GO201_167610","Huntington","7610","0","93"
"10","GO201_1676","GO201_167611","Penn Station","7611","1","92"
"10","GO201_1679","GO201_167612","Huntington","7612","0","93"
"10","GO201_1673","GO201_167613","Penn Station","7613","1","92"
"10","GO201_1673","GO201_167614","Huntington","7614","0","93"
"10","GO201_1676","GO201_167615","Penn Station","7615","1","92"
"10","GO201_1679","GO201_167616","Huntington","7616","0","93"
"10","GO201_1673","GO201_167617","Penn Station","7617","1","92"
"10","GO201_1680","GO201_167618","Huntington","7618","0","93"
"10","GO201_1679","GO201_167619","Penn Station","7619","1","92"
"10","GO201_1679","GO201_167620","Huntington","7620","0","93"
"10","GO201_1680","GO201_167621","Penn Station","7621","1","92"
"10","GO201_1680","GO201_167622","Huntington","7622","0","93"
"10","GO201_1679","GO201_167623","Penn Station","7623","1","92"
"10","GO201_1679","GO201_167624","Huntington","7624","0","93"
"10","GO201_1680","GO201_167625","Penn Station","7625","1","92"
"10","GO201_1680","GO201_167626","Huntington","7626","0","93"
"10","GO201_1679","GO201_167627","Penn Station","7627","1","92"
"10","GO201_1679","GO201_167628","Huntington","7628","0","93"
"10","GO201_1680","GO201_167629","Penn Station","7629","1","92"
"10","GO201_1680","GO201_167630","Huntington","7630","0","93"
"10","GO201_1679","GO201_167631","Penn Station","7631","1","92"
"10","GO201_1679","GO201_167700","Huntington","7700","0","93"
"10","GO201_1680","GO201_167701","Penn Station","7701","1","92"
"10","GO201_1680","GO201_167702","Huntington","7702","0","93"
"10","GO201_1679","GO201_167703","Penn Station","7703","1","92"
"10","GO201_1679","GO201_167704","Huntington","7704","0","93"
"10","GO201_1680","GO201_167705","Penn Station","7705","1","92"
"10","GO201_1680","GO201_167706","Huntington","7706","0","93"
"10","GO201_1679","GO201_167707","Penn Station","7707","1","92"
"10","GO201_1679","GO201_167708","Huntington","7708","0","93"
"10","GO201_1680","GO201_167709","Penn Station","7709","1","92"
"10","GO201_1680","GO201_167710","Huntington","7710","0","93"
"10","GO201_1679","GO201_167711","Penn Station","7711","1","92"
"10","GO201_1679","GO201_167712","Huntington","7712","0","93"
"10","GO201_1680","GO201_167713","Penn Station","7713","1","92"
"10","GO201_1680","GO201_167714","Huntington","7714","0","93"
"10","GO201_1679","GO201_167715","Penn Station","7715","1","92"
"10","GO201_1679","GO201_167716","Huntington","7716","0","93"
"10","GO201_1680","GO201_167717","Penn Station","7717","1","92"
"10","GO201_1680","GO201_167718","Huntington","7718","0","93"
"10","GO201_1679","GO201_167719","Penn Station","7719","1","92"
"10","GO201_1679","GO201_167720","Huntington","7720","0","93"
"10","GO201_1680","GO201_167721","Penn Station","7721","1","92"
"10","GO201_1680","GO201_167722","Huntington","7722","0","93"
"10","GO201_1679","GO201_167723","Penn Station","7723","1","92"
"10","GO201_1679","GO201_167724","Huntington","7724","0","93"
"10","GO201_1680","GO201_167725","Penn Station","7725","1","92"
"10","GO201_1680","GO201_167726","Huntington","7726","0","93"
"10","GO201_1679","GO201_167727","Penn Station","7727","1","92"
"10","GO201_1679","GO201_167728","Huntington","7728","0","93"
"10","GO201_1680","GO201_167729","Penn Station","7729","1","92"
"10","GO201_1680","GO201_167730","Huntington","7730","0","93"
"10","GO201_1679","GO201_167731","Penn Station","7731","1","92"
"10","GO201_1679","GO201_167732","Huntington","7732","0","93"
"10","GO201_1680","GO201_167733","Penn Station","7733","1","92"
"10","GO201_1680","GO201_167734","Huntington","7734","0","93"
"10","GO201_1679","GO201_167735","Penn Station","7735","1","92"
"10","GO201_1679","GO201_167736","Huntington","7736","0","93"
"10","GO201_1680","GO201_167737","Penn Station","7737","1","92"
"10","GO201_1680","GO201_167738","Huntington","7738","0","93"
"10","GO201_1679","GO201_167739","Penn Station","7739","1","92"
"10","GO201_1679","GO201_167740","Huntington","7740","0","93"
"10","GO201_1680","GO201_167742","Huntington","7742","0","93"
"10","GO201_1679","GO201_167743","Penn Station","7743","1","92"
"10","GO201_1680","GO201_167744","Huntington","7744","0","93"
"10","GO201_1680","GO201_167745","Penn Station","7745","1","92"
"10","GO201_1679","GO201_167746","Huntington","7746","0","93"
"10","GO201_1679","GO201_167747","Penn Station","7747","1","92"
"4","GO201_1673","GO201_168000","Ronkonkoma","8000","0","100"
"4","GO201_1688","GO201_168001","Penn Station","8001","1","101"
"4","GO201_1673","GO201_168002","Ronkonkoma","8002","0","100"
"4","GO201_1688","GO201_168003","Penn Station","8003","1","101"
"4","GO201_1673","GO201_168004","Ronkonkoma","8004","0","100"
"4","GO201_1688","GO201_168005","Penn Station","8005","1","101"
"4","GO201_1673","GO201_168006","Ronkonkoma","8006","0","100"
"4","GO201_1688","GO201_168007","Penn Station","8007","1","101"
"4","GO201_1673","GO201_168008","Ronkonkoma","8008","0","100"
"4","GO201_1688","GO201_168009","Penn Station","8009","1","101"
"4","GO201_1673","GO201_168010","Ronkonkoma","8010","0","100"
"4","GO201_1688","GO201_168011","Penn Station","8011","1","101"
"4","GO201_1696","GO201_168012","Ronkonkoma","8012","0","100"
"4","GO201_1688","GO201_168013","Penn Station","8013","1","101"
"4","GO201_1696","GO201_168014","Ronkonkoma","8014","0","100"
"4","GO201_1688","GO201_168015","Penn Station","8015","1","101"
"4","GO201_1696","GO201_168016","Ronkonkoma","8016","0","100"
"4","GO201_1688","GO201_168017","Penn Station","8017","1","101"
"4","GO201_1696","GO201_168018","Ronkonkoma","8018","0","100"
"4","GO201_1688","GO201_168019","Penn Station","8019","1","101"
"4","GO201_1696","GO201_168050","Ronkonkoma","8050","0","100"
"4","GO201_1688","GO201_168051","Penn Station","8051","1","101"
"4","GO201_1673","GO201_168052","Ronkonkoma","8052","0","100"
"4","GO201_1688","GO201_168053","Penn Station","8053","1","101"
"4","GO201_1673","GO201_168054","Ronkonkoma","8054","0","100"
"4","GO201_1688","GO201_168055","Penn Station","8055","1","101"
"4","GO201_1673","GO201_168056","Ronkonkoma","8056","0","100"
"4","GO201_1688","GO201_168057","Penn Station","8057","1","101"
"4","GO201_1673","GO201_168058","Ronkonkoma","8058","0","100"
"4","GO201_1688","GO201_168059","Penn Station","8059","1","101"
"4","GO201_1673","GO201_168060","Ronkonkoma","8060","0","100"
"4","GO201_1688","GO201_168061","Penn Station","8061","1","101"
"4","GO201_1673","GO201_168062","Ronkonkoma","8062","0","100"
"4","GO201_1688","GO201_168063","Penn Station","8063","1","101"
"4","GO201_1673","GO201_168064","Ronkonkoma","8064","0","100"
"4","GO201_1688","GO201_168065","Penn Station","8065","1","101"
"4","GO201_1673","GO201_168066","Ronkonkoma","8066","0","100"
"4","GO201_1688","GO201_168067","Penn Station","8067","1","101"
"4","GO201_1673","GO201_168068","Ronkonkoma","8068","0","100"
"4","GO201_1688","GO201_168069","Penn Station","8069","1","101"
"4","GO201_1673","GO201_168070","Ronkonkoma","8070","0","100"
"4","GO201_1688","GO201_168071","Penn Station","8071","1","101"
"4","GO201_1673","GO201_168072","Ronkonkoma","8072","0","100"
"4","GO201_1688","GO201_168073","Penn Station","8073","1","101"
"4","GO201_1673","GO201_168090","Ronkonkoma","8090","0","100"
"4","GO201_1688","GO201_168091","Penn Station","8091","1","101"
"4","GO201_1673","GO201_168092","Ronkonkoma","8092","0","100"
"4","GO201_1688","GO201_168093","Penn Station","8093","1","101"
"4","GO201_1673","GO201_168094","Ronkonkoma","8094","0","100"
"4","GO201_1688","GO201_168095","Penn Station","8095","1","101"
"5","GO201_1673","GO201_168700","Montauk","8700","0","111"
"5","GO201_1673","GO201_168701","Jamaica","8701","1","120"
"5","GO201_1625","GO201_168702","Montauk","8702","0","170"
"5","GO201_1685","GO201_168703","Jamaica","8703","1","120"
"5","GO201_1673","GO201_168704","Montauk","8704","0","170"
"5","GO201_1622","GO201_168705","Jamaica","8705","1","120"
"5","GO201_1673","GO201_168706","Montauk","8706","0","170"
"5","GO201_1620","GO201_168707","Jamaica","8707","1","171"
"5","GO201_1680","GO201_168709","Jamaica","8709","1","120"
"5","GO201_1673","GO201_168710","Montauk","8710","0","170"
"5","GO201_1620","GO201_168711","Long Island City","8711","1","172"
"5","GO201_1673","GO201_168712","Montauk","8712","0","111"
"5","GO201_1680","GO201_168715","Jamaica","8715","1","120"
"5","GO201_1622","GO201_168717","Penn Station","8717","1","159"
"5","GO201_1680","GO201_168719","Jamaica","8719","1","120"
"5","GO201_1692","GO201_168721","Jamaica","8721","1","120"
"5","GO201_1673","GO201_168730","Speonk","8730","0","123"
"5","GO201_1673","GO201_168731","Jamaica","8731","1","173"
"5","GO201_1673","GO201_168732","Speonk","8732","0","127"
"5","GO201_1673","GO201_168733","Babylon","8733","1","174"
"5","GO201_1673","GO201_168735","Babylon","8735","1","174"
"5","GO201_1673","GO201_168736","Speonk","8736","0","127"
"5","GO201_1673","GO201_168737","Babylon","8737","1","174"
"5","GO201_1673","GO201_168738","Speonk","8738","0","127"
"5","GO201_1673","GO201_168739","Babylon","8739","1","174"
"5","GO201_1673","GO201_168740","Speonk","8740","0","123"
"5","GO201_1673","GO201_168742","Speonk","8742","0","127"
"5","GO201_1673","GO201_168743","Jamaica","8743","1","173"
"5","GO201_1673","GO201_168745","Jamaica","8745","1","173"
"5","GO201_1673","GO201_168760","Patchogue","8760","0","175"
"5","GO201_1673","GO201_168761","Babylon","8761","1","176"
"5","GO201_1673","GO201_168762","Patchogue","8762","0","177"
"5","GO201_1673","GO201_168763","Jamaica","8763","1","178"
"5","GO201_1673","GO201_168764","Patchogue","8764","0","177"
"5","GO201_1673","GO201_168765","Babylon","8765","1","176"
"5","GO201_1673","GO201_168766","Patchogue","8766","0","177"
"5","GO201_1673","GO201_168767","Babylon","8767","1","176"
"5","GO201_1673","GO201_168768","Patchogue","8768","0","177"
"5","GO201_1673","GO201_168769","Jamaica","8769","1","179"
"5","GO201_1673","GO201_168770","Patchogue","8770","0","177"
"5","GO201_1673","GO201_168771","Babylon","8771","1","180"
"5","GO201_1673","GO201_168772","Patchogue","8772","0","177"
"5","GO201_1673","GO201_168773","Babylon","8773","1","180"
"5","GO201_1673","GO201_168774","Patchogue","8774","0","181"
"5","GO201_1673","GO201_168775","Babylon","8775","1","180"
"5","GO201_1673","GO201_168776","Patchogue","8776","0","177"
"5","GO201_1673","GO201_168777","Jamaica","8777","1","178"
"5","GO201_1673","GO201_168778","Patchogue","8778","0","177"
"5","GO201_1645","GO201_168790","Speonk","8790","0","123"
"7","GO201_1673","GO201_168800","Far Rockaway","8800","0","140"
"7","GO201_1673","GO201_168801","Atlantic Terminal","8801","1","141"
"7","GO201_1673","GO201_168802","Far Rockaway","8802","0","182"
"7","GO201_1673","GO201_168803","Valley Stream","8803","1","183"
"7","GO201_1673","GO201_168804","Far Rockaway","8804","0","182"
"7","GO201_1673","GO201_168805","Atlantic Terminal","8805","1","141"
"7","GO201_1673","GO201_168806","Far Rockaway","8806","0","143"
"7","GO201_1673","GO201_168807","Penn Station","8807","1","144"
"7","GO201_1673","GO201_168808","Far Rockaway","8808","0","140"
"7","GO201_1655","GO201_168809","Atlantic Terminal","8809","1","141"
"7","GO201_1673","GO201_168810","Far Rockaway","8810","0","140"
"7","GO201_1655","GO201_168811","Atlantic Terminal","8811","1","141"
"7","GO201_1673","GO201_168812","Far Rockaway","8812","0","140"
"7","GO201_1655","GO201_168813","Atlantic Terminal","8813","1","141"
"7","GO201_1673","GO201_168814","Far Rockaway","8814","0","140"
"7","GO201_1655","GO201_168815","Atlantic Terminal","8815","1","141"
"7","GO201_1673","GO201_168816","Far Rockaway","8816","0","140"
"7","GO201_1655","GO201_168817","Atlantic Terminal","8817","1","141"
"7","GO201_1673","GO201_168818","Far Rockaway","8818","0","140"
"7","GO201_1655","GO201_168819","Atlantic Terminal","8819","1","141"
"7","GO201_1673","GO201_168850","Far Rockaway","8850","0","140"
"7","GO201_1655","GO201_168851","Atlantic Terminal","8851","1","141"
"7","GO201_1673","GO201_168852","Far Rockaway","8852","0","140"
"7","GO201_1655","GO201_168853","Atlantic Terminal","8853","1","141"
"7","GO201_1673","GO201_168854","Far Rockaway","8854","0","140"
"7","GO201_1655","GO201_168855","Atlantic Terminal","8855","1","141"
"7","GO201_1673","GO201_168856","Far Rockaway","8856","0","140"
"7","GO201_1655","GO201_168857","Atlantic Terminal","8857","1","141"
"7","GO201_1673","GO201_168858","Far Rockaway","8858","0","140"
"7","GO201_1655","GO201_168859","Atlantic Terminal","8859","1","141"
"7","GO201_1673","GO201_168860","Far Rockaway","8860","0","140"
"7","GO201_1655","GO201_168861","Atlantic Terminal","8861","1","141"
"7","GO201_1673","GO201_168862","Far Rockaway","8862","0","140"
"7","GO201_1655","GO201_168863","Atlantic Terminal","8863","1","141"
"7","GO201_1673","GO201_168864","Far Rockaway","8864","0","140"
"7","GO201_1655","GO201_168865","Atlantic Terminal","8865","1","141"
"7","GO201_1673","GO201_168866","Far Rockaway","8866","0","140"
"7","GO201_1655","GO201_168867","Atlantic Terminal","8867","1","141"
"7","GO201_1673","GO201_168868","Far Rockaway","8868","0","140"
"7","GO201_1655","GO201_168869","Atlantic Terminal","8869","1","141"
"7","GO201_1673","GO201_168870","Far Rockaway","8870","0","140"
"7","GO201_1655","GO201_168871","Atlantic Terminal","8871","1","141"
"7","GO201_1673","GO201_168872","Far Rockaway","8872","0","140"
"7","GO201_1655","GO201_168873","Atlantic Terminal","8873","1","141"
"9","GO201_169999313","METSGO201_16313","Penn Station","313","1","16"
"9","GO201_169999315","METSGO201_16315","Penn Station","315","1","16"
"9","GO201_169999351","METSGO201_16351","Penn Station","351","1","16"
"9","GO201_169999353","METSGO201_16353","Penn Station","353","1","16"
"9","GO201_169999354","METSGO201_16354","Great Neck","354","0","15"
"9","GO201_169999355","METSGO201_16355","Penn Station","355","1","16"
"9","GO201_169999356","METSGO201_16356","Great Neck","356","0","15"
"9","GO201_169999358","METSGO201_16358","Great Neck","358","0","15"
"9","GO201_169999360","METSGO201_16360","Great Neck","360","0","15"
"9","GO201_169999362","METSGO201_16362","Great Neck","362","0","15"
"9","GO201_169999364","METSGO201_16364","Great Neck","364","0","18"
"9","GO201_169999366","METSGO201_16366","Great Neck","366","0","15"
"9","GO201_169999368","METSGO201_16368","Great Neck","368","0","15"
"9","GO201_169999370","METSGO201_16370","Great Neck","370","0","15"
"9","GO201_169999398","METSGO201_16398","Great Neck","398","0","15"
"9","GO201_169999400","METSGO201_16400","Port Washington","400","0","19"
"9","GO201_169999401","METSGO201_16401","Penn Station","401","1","20"
"9","GO201_169999402","METSGO201_16402","Port Washington","402","0","19"
"9","GO201_169999414","METSGO201_16414","Port Washington","414","0","19"
"9","GO201_169999416","METSGO201_16416","Port Washington","416","0","19"
"9","GO201_169999418","METSGO201_16418","Port Washington","418","0","19"
"9","GO201_169999420","METSGO201_16420","Port Washington","420","0","19"
"9","GO201_169999422","METSGO201_16422","Port Washington","422","0","19"
"9","GO201_169999424","METSGO201_16424","Port Washington","424","0","19"
"9","GO201_169999426","METSGO201_16426","Port Washington","426","0","19"
"9","GO201_169999428","METSGO201_16428","Port Washington","428","0","19"
"9","GO201_169999430","METSGO201_16430","Port Washington","430","0","19"
"9","GO201_169999432","METSGO201_16432","Port Washington","432","0","19"
"9","GO201_169999433","METSGO201_16433","Penn Station","433","1","20"
"9","GO201_169999434","METSGO201_16434","Port Washington","434","0","19"
"9","GO201_169999435","METSGO201_16435","Penn Station","435","1","20"
"9","GO201_169999436","METSGO201_16436","Port Washington","436","0","19"
"9","GO201_169999437","METSGO201_16437","Penn Station","437","1","20"
"9","GO201_169999438","METSGO201_16438","Port Washington","438","0","19"
"9","GO201_169999439","METSGO201_16439","Penn Station","439","1","20"
"9","GO201_169999440","METSGO201_16440","Port Washington","440","0","19"
"9","GO201_169999441","METSGO201_16441","Penn Station","441","1","20"
"9","GO201_169999442","METSGO201_16442","Port Washington","442","0","19"
"9","GO201_169999443","METSGO201_16443","Penn Station","443","1","20"
"9","GO201_169999444","METSGO201_16444","Port Washington","444","0","19"
"9","GO201_169999445","METSGO201_16445","Penn Station","445","1","20"
"9","GO201_169999446","METSGO201_16446","Port Washington","446","0","19"
"9","GO201_169999447","METSGO201_16447","Penn Station","447","1","20"
"9","GO201_169999448","METSGO201_16448","Port Washington","448","0","19"
"9","GO201_169999449","METSGO201_16449","Penn Station","449","1","20"
"9","GO201_169999451","METSGO201_16451","Penn Station","451","1","20"
"9","GO201_169999452","METSGO201_16452","Port Washington","452","0","19"
"9","GO201_169999453","METSGO201_16453","Penn Station","453","1","20"
"9","GO201_169999454","METSGO201_16454","Port Washington","454","0","19"
"9","GO201_169999455","METSGO201_16455","Penn Station","455","1","20"
"9","GO201_169999456","METSGO201_16456","Port Washington","456","0","19"
"9","GO201_169999457","METSGO201_16457","Penn Station","457","1","20"
"9","GO201_169999458","METSGO201_16458","Port Washington","458","0","19"
"9","GO201_169999459","METSGO201_16459","Penn Station","459","1","20"
"9","GO201_169999460","METSGO201_16460","Port Washington","460","0","19"
"9","GO201_169999461","METSGO201_16461","Penn Station","461","1","20"
"9","GO201_169999462","METSGO201_16462","Port Washington","462","0","19"
"9","GO201_169999463","METSGO201_16463","Penn Station","463","1","20"
"9","GO201_169999464","METSGO201_16464","Port Washington","464","0","19"
"9","GO201_169999465","METSGO201_16465","Penn Station","465","1","20"
"9","GO201_169999466","METSGO201_16466","Port Washington","466","0","19"
"9","GO201_169999467","METSGO201_16467","Penn Station","467","1","20"
"9","GO201_169999468","METSGO201_16468","Port Washington","468","0","19"
"9","GO201_169999469","METSGO201_16469","Penn Station","469","1","20"
"9","GO201_169999470","METSGO201_16470","Port Washington","470","0","19"
"9","GO201_169999471","METSGO201_16471","Penn Station","471","1","20"
"9","GO201_169999472","METSGO201_16472","Port Washington","472","0","19"
"9","GO201_169999473","METSGO201_16473","Penn Station","473","1","20"
"9","GO201_169999474","METSGO201_16474","Port Washington","474","0","19"
"9","GO201_169999475","METSGO201_16475","Penn Station","475","1","20"
"9","GO201_169999476","METSGO201_16476","Port Washington","476","0","19"
"9","GO201_169999477","METSGO201_16477","Penn Station","477","1","20"
"9","GO201_169999478","METSGO201_16478","Port Washington","478","0","19"
"9","GO201_169999479","METSGO201_16479","Penn Station","479","1","20"
"9","GO201_169999480","METSGO201_16480","Port Washington","480","0","19"
"9","GO201_169999481","METSGO201_16481","Penn Station","481","1","20"
"9","GO201_169999483","METSGO201_16483","Penn Station","483","1","20"
"9","GO201_169999485","METSGO201_16485","Penn Station","485","1","20"
"9","GO201_1699994601","METSGO201_164601","Penn Station","4601","1","184"
"9","GO201_1699994603","METSGO201_164603","Penn Station","4603","1","16"
"9","GO201_1699994607","METSGO201_164607","Penn Station","4607","1","16"
"9","GO201_1699994609","METSGO201_164609","Penn Station","4609","1","184"
"9","GO201_1699994731","METSGO201_164731","Penn Station","4731","1","16"
"9","GO201_1699994733","METSGO201_164733","Penn Station","4733","1","184"
"9","GO201_1699994797","METSGO201_164797","Penn Station","4797","1","184"
"9","GO201_1699996400","METSGO201_166400","Port Washington","6400","0","19"
"9","GO201_1699996401","METSGO201_166401","Penn Station","6401","1","20"
"9","GO201_1699996402","METSGO201_166402","Port Washington","6402","0","19"
"9","GO201_1699996416","METSGO201_166416","Port Washington","6416","0","19"
"9","GO201_1699996417","METSGO201_166417","Penn Station","6417","1","20"
"9","GO201_1699996418","METSGO201_166418","Port Washington","6418","0","19"
"9","GO201_1699996419","METSGO201_166419","Penn Station","6419","1","20"
"9","GO201_1699996420","METSGO201_166420","Port Washington","6420","0","19"
"9","GO201_1699996421","METSGO201_166421","Penn Station","6421","1","20"
"9","GO201_1699996422","METSGO201_166422","Port Washington","6422","0","19"
"9","GO201_1699996423","METSGO201_166423","Penn Station","6423","1","20"
"9","GO201_1699996424","METSGO201_166424","Port Washington","6424","0","19"
"9","GO201_1699996425","METSGO201_166425","Penn Station","6425","1","20"
"9","GO201_1699996426","METSGO201_166426","Port Washington","6426","0","19"
"9","GO201_1699996427","METSGO201_166427","Penn Station","6427","1","20"
"9","GO201_1699996428","METSGO201_166428","Port Washington","6428","0","19"
"9","GO201_1699996429","METSGO201_166429","Penn Station","6429","1","20"
"9","GO201_1699996431","METSGO201_166431","Penn Station","6431","1","20"
"9","GO201_1699996450","METSGO201_166450","Port Washington","6450","0","19"
"9","GO201_1699996451","METSGO201_166451","Penn Station","6451","1","20"
"9","GO201_1699996452","METSGO201_166452","Port Washington","6452","0","19"
"9","GO201_1699996453","METSGO201_166453","Penn Station","6453","1","20"
